ID_Pesanan,Tanggal_Pemesanan,ID_Produk,Nama_Produk,Kategori,Bahan_Material,Warna_Finishing,Merek_Siri,Berat_Gram,Dimensi_Cm,Stok,Harga_Rupiah,Quantity
ORD-51400,2025-12-12,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,379.3,11.4,187,97000,5
ORD-51401,2025-12-13,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Perak Berkilat (Chrome),Atmobrass Jaya,202.6,12.7,122,34000,5
ORD-51402,2025-12-14,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,183.5,12.5,144,90000,9
ORD-51402,2025-12-14,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,391.7,13.3,117,97000,8
ORD-51404,2025-12-14,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,233.1,8.6,29,47000,6
ORD-51406,2025-12-18,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,259.8,9.8,135,57000,4
ORD-51407,2025-12-19,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,393.6,11.4,126,97000,5
ORD-51407,2025-12-19,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,106.4,14.2,74,210000,9
ORD-51408,2025-12-24,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Atmobrass Jaya,222.8,8.8,80,32000,10
ORD-51409,2025-12-27,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,177.5,7.1,73,90000,3
ORD-51409,2025-12-27,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,93.8,7.8,26,25000,2
ORD-51410,2025-12-27,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,144.8,9.0,48,48000,3
ORD-51410,2025-12-27,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Matte,Maison Le Forge,116.0,10.9,101,47000,9
ORD-51411,2026-01-01,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,224.9,9.1,62,57000,7
ORD-51416,2026-01-07,HW-003,Engsel Jahit,Engsel,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,146.5,13.8,84,32000,8
ORD-51417,2026-01-07,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Matte,Modern Hardware,104.6,6.3,17,25000,7
ORD-51418,2026-01-08,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,124.8,13.0,43,90000,5
ORD-51419,2026-01-08,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,486.0,11.5,144,34000,8
ORD-51420,2026-01-10,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Atmobrass Jaya,80.4,8.6,64,19000,1
ORD-51420,2026-01-10,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Perak Saten,Atmobrass Jaya,466.2,12.4,94,34000,4
ORD-51421,2026-01-12,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Coklat Gelap,Atmobrass Jaya,312.7,11.4,92,34000,3
ORD-51421,2026-01-12,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Matte,Atmobrass Jaya,357.6,11.2,35,97000,2
ORD-51423,2026-01-16,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,449.8,9.0,62,97000,5
ORD-51424,2026-01-20,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,224.1,14.8,119,47000,4
ORD-51424,2026-01-20,HW-003,Engsel Jahit,Engsel,Besi,Emas Berkilat,Atmobrass Jaya,82.8,10.4,173,32000,8
ORD-51424,2026-01-20,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,321.1,13.9,69,97000,2
ORD-51427,2026-01-28,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,119.2,9.6,95,25000,1
ORD-51428,2026-01-30,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Saten,Atmobrass Jaya,112.2,5.2,89,19000,5
ORD-51429,2026-01-30,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,269.7,7.3,132,210000,8
ORD-51429,2026-01-30,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Atmobrass Jaya,23.7,8.2,113,19000,8
ORD-51430,2026-02-01,HW-003,Engsel Jahit,Engsel,Besi,Perak Saten,Modern Hardware,151.7,10.9,40,32000,10
ORD-51430,2026-02-01,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,163.3,7.2,40,57000,4
ORD-51431,2026-02-03,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,225.1,13.4,59,97000,6
ORD-51433,2026-02-10,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,258.3,12.5,173,210000,3
ORD-51434,2026-02-10,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,45.1,6.4,22,28000,10
ORD-51434,2026-02-10,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,57.1,7.4,86,48000,5
ORD-51436,2026-02-11,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,144.9,8.1,188,48000,5
ORD-51437,2026-02-12,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,86.9,13.6,37,90000,4
ORD-51437,2026-02-12,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Matte,Atmobrass Jaya,57.1,9.4,112,19000,2
ORD-51439,2026-02-15,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,28.9,6.0,16,48000,4
ORD-51441,2026-02-17,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Modern Hardware,83.2,5.7,91,19000,5
ORD-51441,2026-02-17,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Emas Matte,Atmobrass Jaya,88.6,8.4,101,28000,5
ORD-51442,2026-02-17,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,83.0,9.4,42,210000,1
ORD-51442,2026-02-17,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,417.0,9.5,57,97000,9
ORD-51443,2026-02-18,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Maison Le Forge,120.5,9.3,48,19000,2
ORD-51444,2026-02-18,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,320.8,13.2,30,97000,5
ORD-51445,2026-02-20,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Maison Le Forge,235.8,11.3,92,36000,3
ORD-51446,2026-02-21,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,50.0,4.7,58,25000,3
ORD-51446,2026-02-21,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Coklat Gelap,Atmobrass Jaya,397.7,14.0,116,34000,1
ORD-51447,2026-02-22,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,190.0,13.7,125,36000,5
ORD-51448,2026-02-25,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Berkilat (Chrome),Atmobrass Jaya,152.0,10.1,51,47000,3
ORD-51450,2026-03-01,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,100.3,5.5,153,28000,3
ORD-51451,2026-03-03,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,198.1,10.7,72,47000,2
ORD-51452,2026-03-03,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,269.2,7.3,119,210000,1
ORD-51453,2026-03-05,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,486.6,12.2,28,97000,2
ORD-51454,2026-03-05,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Matte,Atmobrass Jaya,145.6,9.3,118,25000,9
ORD-51455,2026-03-07,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,295.1,13.1,55,90000,8
ORD-51457,2026-03-11,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,118.8,8.4,123,28000,5
ORD-51457,2026-03-11,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,79.6,4.0,132,19000,7
ORD-51458,2026-03-12,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Berkilat (Chrome),Atmobrass Jaya,133.6,11.2,191,47000,5
ORD-51458,2026-03-12,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Heritage Series,61.5,9.7,175,25000,5
ORD-51458,2026-03-12,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Berkilat (Chrome),Atmobrass Jaya,168.4,10.3,44,47000,8
ORD-51459,2026-03-12,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,89.7,7.5,175,36000,5
ORD-51460,2026-03-14,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,288.8,10.6,67,210000,6
ORD-51462,2026-03-15,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Atmobrass Jaya,112.7,8.8,183,19000,2
ORD-51462,2026-03-15,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Atmobrass Jaya,78.9,7.1,137,19000,5
ORD-51464,2026-03-19,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,224.2,14.8,14,90000,6
ORD-51465,2026-03-19,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Perak Saten,Maison Le Forge,472.6,13.3,191,34000,7
ORD-51466,2026-03-24,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Maison Le Forge,107.3,14.8,180,210000,5
ORD-51470,2026-04-04,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Saten,Atmobrass Jaya,63.1,7.9,189,19000,1
ORD-51472,2026-04-06,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,78.0,6.3,116,19000,10
ORD-51473,2026-04-09,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Heritage Series,43.6,6.9,127,28000,10
ORD-51473,2026-04-09,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,194.4,13.5,199,210000,7
ORD-51474,2026-04-10,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Perak Berkilat (Chrome),Atmobrass Jaya,479.0,8.2,129,34000,1
ORD-51476,2026-04-14,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,190.2,8.7,13,57000,3
ORD-51476,2026-04-14,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,362.3,13.5,91,97000,9
ORD-51478,2026-04-15,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Saten,Atmobrass Jaya,170.7,10.0,94,47000,2
ORD-51478,2026-04-15,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,349.2,10.7,84,34000,5
ORD-51479,2026-04-16,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,80.1,7.2,36,25000,3
ORD-51480,2026-04-16,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,251.5,13.7,130,90000,7
ORD-51481,2026-04-19,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,240.0,11.7,48,97000,3
ORD-51481,2026-04-19,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,88.2,11.0,171,90000,9
ORD-51485,2026-04-23,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,104.7,5.3,53,25000,3
ORD-51486,2026-04-23,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Matte,Atmobrass Jaya,28.8,4.0,145,25000,5
ORD-51487,2026-04-24,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,129.2,6.6,129,48000,7
ORD-51487,2026-04-24,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,85.2,7.9,154,36000,2
ORD-51488,2026-04-24,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,139.4,6.9,109,48000,6
ORD-51490,2026-04-27,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,34.8,7.5,82,48000,5
ORD-51490,2026-04-27,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Matte,Atmobrass Jaya,223.1,14.8,22,47000,2
ORD-51491,2026-04-27,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Modern Hardware,244.0,12.9,114,32000,9
ORD-51493,2026-04-28,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,80.7,7.1,25,48000,8
ORD-51494,2026-04-29,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Heritage Series,42.2,7.7,182,25000,3
ORD-51495,2026-04-30,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,291.2,11.1,27,97000,3
ORD-51496,2026-04-30,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Perak Saten,Atmobrass Jaya,235.5,12.0,192,47000,10
ORD-51497,2026-05-01,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,167.8,8.7,136,36000,7
ORD-51497,2026-05-01,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,264.0,11.3,191,97000,8
ORD-51498,2026-05-02,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,259.7,11.3,65,97000,7
ORD-51499,2026-05-03,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Modern Hardware,66.9,8.0,73,25000,3
ORD-51503,2026-05-07,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Emas Berkilat,Atmobrass Jaya,342.4,10.6,162,34000,5
ORD-51505,2026-05-12,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,67.0,4.3,115,48000,3
ORD-51506,2026-05-12,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,222.1,14.9,114,210000,8
ORD-51506,2026-05-12,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,111.5,6.5,78,48000,7
ORD-51508,2026-05-23,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Coklat Gelap,Atmobrass Jaya,136.3,7.1,75,47000,4
ORD-51508,2026-05-23,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Atmobrass Jaya,119.4,7.8,63,19000,6
ORD-51509,2026-05-23,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,25.6,9.2,18,48000,8
ORD-51511,2026-05-27,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,203.7,10.8,124,90000,6
ORD-51512,2026-05-29,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,220.2,14.7,134,36000,8
ORD-51512,2026-05-29,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,111.5,7.5,16,48000,2
ORD-51513,2026-05-30,HW-003,Engsel Jahit,Engsel,Besi,Coklat Gelap,Atmobrass Jaya,155.7,9.1,137,32000,2
ORD-51514,2026-05-31,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,78.0,6.3,61,19000,8
ORD-51515,2026-05-31,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,284.8,7.1,34,90000,10
ORD-51516,2026-06-01,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,239.3,12.8,104,36000,3
ORD-51517,2026-06-02,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Saten,Atmobrass Jaya,113.1,9.3,67,19000,1
ORD-51518,2026-06-02,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,128.2,14.8,132,57000,2
ORD-51519,2026-06-03,HW-003,Engsel Jahit,Engsel,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,146.5,13.8,11,32000,4
ORD-51520,2026-06-03,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,87.8,5.7,181,28000,7
ORD-51520,2026-06-04,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,276.7,10.8,173,57000,4
ORD-51521,2026-06-04,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Atmobrass Jaya,261.2,9.5,87,32000,10
ORD-51522,2026-06-05,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,264.9,10.2,50,210000,3
ORD-51522,2026-06-05,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,220.2,14.7,187,36000,4
ORD-51522,2026-06-06,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,198.1,10.7,164,47000,2
ORD-51523,2026-06-06,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,290.6,11.6,59,47000,8
ORD-51524,2026-06-07,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,124.8,13.0,92,90000,7
ORD-51525,2026-06-08,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Modern Hardware,254.8,8.7,88,57000,1
ORD-51526,2026-06-09,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Perak Saten,Atmobrass Jaya,240.4,13.5,107,47000,4
ORD-51527,2026-06-10,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,237.1,7.3,174,47000,1
ORD-51527,2026-06-10,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,379.3,11.4,33,97000,7
ORD-51528,2026-06-11,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,349.2,10.7,56,34000,8
ORD-51528,2026-06-12,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,239.3,12.8,173,36000,4
ORD-51529,2026-06-13,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,27.9,7.4,50,19000,4
ORD-51530,2026-06-13,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,154.1,7.7,169,47000,7
ORD-51530,2026-06-14,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Matte,Atmobrass Jaya,121.5,14.4,173,47000,1
ORD-51531,2026-06-15,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,214.0,12.7,65,210000,2
ORD-51532,2026-06-16,HW-003,Engsel Jahit,Engsel,Besi,Perak Saten,Modern Hardware,132.7,8.2,136,32000,8
ORD-51533,2026-06-16,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Emas Matte,Atmobrass Jaya,140.3,5.0,139,48000,2
ORD-51534,2026-06-17,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Atmobrass Jaya,118.3,5.9,15,19000,10
ORD-51535,2026-06-18,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,102.4,8.5,62,25000,2
ORD-51536,2026-06-19,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Saten,Modern Hardware,113.5,11.7,59,47000,5
ORD-51537,2026-06-19,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Emas Matte,Maison Le Forge,58.2,6.8,198,28000,4
ORD-51538,2026-06-20,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Matte,Atmobrass Jaya,251.0,10.4,186,97000,4
ORD-51539,2026-06-21,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Atmobrass Jaya,90.5,9.0,186,19000,9
ORD-51540,2026-06-22,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Maison Le Forge,236.9,11.2,20,36000,1
ORD-51541,2026-06-22,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,34.6,8.3,35,28000,7
ORD-51542,2026-06-23,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Maison Le Forge,98.1,9.4,157,25000,3
ORD-51543,2026-06-23,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Perak Berkilat (Chrome),Atmobrass Jaya,254.0,11.1,187,47000,5
ORD-51543,2026-06-24,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,117.1,4.8,73,28000,3
ORD-51544,2026-06-24,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,124.8,13.0,183,90000,10
ORD-51545,2026-06-25,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,310.8,9.0,118,97000,3
ORD-51546,2026-06-26,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Atmobrass Jaya,96.6,4.5,25,19000,9
ORD-51547,2026-06-26,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,86.7,10.0,54,36000,1
ORD-51547,2026-06-27,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,160.6,13.4,60,57000,8
ORD-51548,2026-06-28,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,226.5,12.2,51,57000,3
ORD-51548,2026-06-28,HW-003,Engsel Jahit,Engsel,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,105.4,12.4,56,32000,3
ORD-51548,2026-06-29,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,330.2,9.0,157,97000,8
ORD-51549,2026-06-30,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,41.4,4.4,155,19000,1
ORD-51549,2026-06-30,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Atmobrass Jaya,102.3,5.8,136,19000,2
ORD-51550,2026-07-01,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,111.5,7.5,92,48000,5
ORD-51551,2026-07-01,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,32.2,5.7,121,28000,1
ORD-51551,2026-07-02,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,102.9,10.7,19,210000,8
ORD-51552,2026-07-03,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Atmobrass Jaya,113.5,5.2,20,19000,7
ORD-51553,2026-07-04,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,138.6,10.0,46,90000,7
ORD-51554,2026-07-05,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,85.6,13.0,144,36000,3
ORD-51555,2026-07-06,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Maison Le Forge,132.6,12.9,156,32000,4
ORD-51556,2026-07-06,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,226.5,10.6,151,34000,5
ORD-51557,2026-07-07,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Maison Le Forge,185.8,10.0,118,210000,9
ORD-51558,2026-07-08,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,239.1,10.2,185,47000,2
ORD-51559,2026-07-09,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,266.2,9.4,15,210000,5
ORD-51560,2026-07-09,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,28.7,5.6,94,19000,7
ORD-51561,2026-07-10,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,108.8,9.8,73,90000,3
